Sensor remetente, Estado do Paciente, Enviado as (s), Processado as (s), Diff (s),Numero de Sensores,Real-time Mode,Cycle Time Constraint,Emergency Detection time Constraint
Sensor2,ruim,334659,334842,0.18353,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,334765,334.94,0.1751,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,334863,335039,0.17627,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,334961,335139,0.1775,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,335.06,335241,0.18063,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,335161,335339,0.17719,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,335261,335437,0.1764,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,335359,335537,0.17819,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,335457,335638,0.18044,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,335557,335744,0.18711,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,335.66,335841,0.18075,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,335764,335938,0.17366,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,335.86,336041,0.18042,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,335959,336139,0.17998,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,336063,336238,0.17561,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,336159,336.34,0.18085,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,336.26,336438,0.17838,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,336.36,336537,0.17689,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,336.46,336634,0.17441,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,336556,336745,0.1893,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,337058,337.24,0.18164,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,337157,337.34,0.18254,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,337261,337.44,0.17839,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,337.36,337541,0.18038,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,337461,337.64,0.17909,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,337562,337743,0.18171,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,337662,337842,0.18044,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,337766,337941,0.17569,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,337862,338.04,0.17795,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,337962,338137,0.17462,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,338061,338242,0.18081,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,338158,338342,0.18393,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,338264,338438,0.17313,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,338362,338539,0.17681,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,338459,338.64,0.18158,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,338.56,338745,0.18513,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,338662,338847,0.18533,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,339157,339342,0.18451,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,339657,339841,0.18417,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,340154,340338,0.18445,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,340655,340842,0.1871,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,341156,341.34,0.18441,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,341656,341842,0.18619,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,342157,342339,0.18164,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,343154,343339,0.18496,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,343656,343845,0.1892,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,344155,344341,0.18583,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,344654,344844,0.18957,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,345152,345341,0.18818,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,345656,345.84,0.1842,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,346155,346339,0.18374,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,346657,346.84,0.18309,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,347154,347.34,0.18629,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,347658,347843,0.18419,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,348157,348341,0.1836,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,348653,348843,0.1903,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,349156,349342,0.18568,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,349655,349843,0.18882,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,350155,350341,0.18596,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,350652,350841,0.18869,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,medio,351156,351.34,0.18462,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,351655,351845,0.19071,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,352172,352347,0.17528,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,352665,352854,0.18966,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,353.17,353342,0.1721,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,353664,353842,0.17808,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,354166,354347,0.18008,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,354662,354847,0.1852,five,Real-time OFF,VIOLATED,SATISFIED
Sensor2,ruim,355163,355341,0.1788,five,Real-time OFF,VIOLATED,SATISFIED
Sensor3,bom,18.3558,18.4334,0.07767,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,bom,19358,19.4343,0.07628,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,bom,20357,20.4337,0.0767,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,bom,21.3579,21.4338,0.0759,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,bom,22.3566,22.4311,0.07445,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,bom,23354,23.4313,0.07739,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,24.3557,24.4318,0.07601,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,25.3551,25.4305,0.07544,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,26.3572,26.4318,0.0746,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,27.3579,27.4335,0.07558,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,28.3569,28432,0.07505,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,29.3552,29.4338,0.07852,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,30.3581,30.4337,0.07551,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,31.3644,31.4419,0.07748,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,32362,32.4386,0.07657,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,33.3601,33.4356,0.0755,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,34.3648,34.4426,0.07777,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,35361,35.4364,0.07542,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,36.3643,36.4408,0.07647,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,37.3632,37.4416,0.07837,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,38.3637,38.4392,0.07551,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,39.3623,39.4403,0.07795,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,40.3618,40.4382,0.07639,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,41.3628,41.4395,0.07668,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,41.8627,41.9374,0.07475,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,42.3612,42.4384,0.07722,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,42.8618,42.9371,0.07536,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,43362,43.4401,0.07814,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,43.8663,43.9392,0.07298,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,44.3618,44.4384,0.07657,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,44.8625,44.9362,0.07366,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,45.3624,45.4391,0.07667,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,45.8638,45.9379,0.07405,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,46.3606,46.4367,0.07609,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,46.8615,46.9378,0.07631,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,47.3642,47.4408,0.07665,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,47.8636,47.9379,0.07429,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,48.3637,48.4427,0.07955,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,48.8661,48.9398,0.07363,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,49.3667,49.4406,0.07392,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,49.8634,49.9384,0.07536,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,50.3614,50.4377,0.07625,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,50.8594,50.9356,0.07619,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,51.3632,51.4396,0.07636,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,51.8655,51.9417,0.07618,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,52.3657,52.4405,0.07485,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,52.8661,52.9395,0.07339,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,53.3637,53.4395,0.07579,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,53.8677,53.9394,0.07171,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,54.3642,54.4418,0.07755,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,54.8631,54.9397,0.07656,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,55.3624,55442,0.07955,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,55.8697,55.9425,0.07278,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,56365,56.4395,0.07445,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,56.8677,56.9394,0.07175,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,57.3693,57.4437,0.07441,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,57.8679,57.9416,0.07378,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,58.3661,58.4437,0.0776,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,59.3639,59.4367,0.07279,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,60.3689,60.4433,0.0744,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,61.3715,61444,0.07247,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,62.3684,62444,0.07557,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,63.3672,63.4418,0.07459,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,64.3662,64.4428,0.07662,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,65.3648,65.4409,0.07615,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,66.3642,66.4418,0.07761,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,67368,67.4416,0.07362,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,68.3675,68.4425,0.07492,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,69.3679,69.4419,0.07394,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,70.3642,70.4406,0.07638,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,71.3651,71.4411,0.07599,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,72.3726,72.4453,0.07265,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,72.8723,72.9437,0.07143,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,73.8697,73.9413,0.07156,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,74.8707,74.94,0.0693,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,75.8711,75.9406,0.06956,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,76.8698,76.9406,0.07074,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,77.8666,77.9389,0.07234,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,78.8677,78.9379,0.07013,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,79.8669,79938,0.07112,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,80867,80.9379,0.07089,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,81.3637,81.4357,0.07234,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,81.8683,81.9414,0.07319,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,82.3668,82.4395,0.07269,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,82.8651,82.9365,0.07136,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,83363,83.4362,0.07314,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,83.8663,83.9383,0.07199,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,84.3645,84.4358,0.07133,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,84.8632,84.9355,0.07232,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,85.3627,85.4376,0.0749,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,85.8635,85.9356,0.07203,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,86.3631,86.4368,0.07378,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,86.8651,86.9379,0.07279,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,87.3639,87.4392,0.0753,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,87.8678,87.9382,0.07035,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,88.3646,88.4373,0.07276,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,88.8636,88.9362,0.07264,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,89.3636,89.4378,0.07423,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,89.8642,89.9371,0.07292,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,90365,90.4381,0.07318,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,90.8623,90.9363,0.07403,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,91.3654,91.4394,0.07398,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,91.8656,91.9383,0.07267,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,92.3634,92.4381,0.0747,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,92.8661,92938,0.07184,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,93365,93.4379,0.07287,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,93.8623,93.9363,0.07399,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,94.8647,94.9367,0.07195,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,95.8648,95.9376,0.07284,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,96.8648,96.9368,0.07196,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,97.8655,97.9379,0.07247,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,98.8614,98.9367,0.07537,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,99.8695,99.9406,0.0711,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,100866,100936,0.06988,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,101869,101937,0.06813,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,102868,102937,0.0697,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,103868,103938,0.07051,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,104868,104939,0.07071,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,105866,105937,0.07099,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,106871,106.94,0.06958,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,107869,107938,0.06899,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,108865,108938,0.07236,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,109868,109939,0.07113,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,110866,110937,0.07113,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,111869,111937,0.0681,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,112868,112938,0.07033,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,113865,113.94,0.07539,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,114868,114941,0.07291,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,115866,115939,0.07289,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,116867,116939,0.0719,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,117868,117.94,0.07192,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,118868,118941,0.0731,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,119869,119941,0.07148,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,120869,120941,0.07277,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,121864,121938,0.07413,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,122865,122.94,0.07515,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,123865,123.94,0.07588,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,124365,124438,0.07356,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,124864,124939,0.07435,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,125364,125437,0.07295,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,125865,125.94,0.07519,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,126368,126.44,0.07161,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,126866,126939,0.07311,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,127367,127439,0.07224,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,127863,127935,0.07197,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,128.36,128437,0.07693,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,128865,128939,0.07476,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,129365,129438,0.07366,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,129868,129942,0.07457,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,130369,130442,0.0736,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,130871,130945,0.07435,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,131364,131.44,0.07595,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,131871,131944,0.07237,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,132365,132441,0.07594,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,132868,132941,0.07359,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,133366,133.44,0.07338,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,134364,134439,0.07495,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,135369,135441,0.07179,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,136367,136441,0.07361,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,137369,137441,0.07234,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,138364,138439,0.07586,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,139365,139.44,0.07436,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,140364,140438,0.07473,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,141363,141438,0.07476,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,142362,142439,0.07634,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,143366,143441,0.07516,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,144367,144441,0.07421,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,145365,145441,0.07577,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,146359,146439,0.07976,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,147362,147438,0.07637,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,148.36,148437,0.07683,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,149363,149439,0.07664,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,149862,149.94,0.07758,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,150361,150439,0.07821,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,150863,150942,0.07889,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,151364,151.44,0.07625,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,151864,151939,0.07468,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,152363,152442,0.07818,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,152863,152.94,0.07672,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,153363,153439,0.07645,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,153865,153941,0.07625,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,154362,154443,0.08046,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,154866,154942,0.0755,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,155364,155441,0.0767,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,155863,155941,0.07761,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,156363,156441,0.07835,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,156862,156939,0.07642,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,157366,157443,0.07657,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,157863,157.94,0.0768,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,158362,158441,0.07974,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,158866,158942,0.07548,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,159361,159.44,0.07886,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,159865,159941,0.07558,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,160361,160439,0.07879,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,160865,160938,0.07367,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,161.37,161445,0.07431,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,161867,161944,0.07622,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,162.37,162444,0.0734,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,162868,162.94,0.07261,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,163363,163441,0.07833,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,163865,163938,0.07306,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,164361,164441,0.07963,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,164866,164939,0.07361,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,165363,165442,0.07854,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,165866,165938,0.07254,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,166365,166441,0.07576,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,166.86,166937,0.07666,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,167362,167.44,0.07823,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,167868,167942,0.07441,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,168367,168442,0.07444,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,168867,168941,0.07341,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,169372,169444,0.07216,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,169867,169943,0.07554,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,170.37,170443,0.0726,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,170868,170942,0.07441,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,171368,171443,0.07567,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,ruim,171869,171942,0.07292,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,172371,172445,0.07344,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,172867,172942,0.07495,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,173362,173.44,0.07786,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,173859,173939,0.07963,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,174361,174439,0.07788,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,174861,174.94,0.0789,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,175363,175441,0.07804,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,175862,175939,0.07745,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,176362,176439,0.07673,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,176863,176939,0.07648,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,177361,177441,0.08006,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,177.86,177939,0.07886,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,178.36,178439,0.07903,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,178.86,178937,0.07731,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,179358,179437,0.07953,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,179861,179938,0.07713,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,180361,180439,0.07801,five,Real-time OFF,SATISFIED,SATISFIED
Sensor3,medio,180862,180939,0.07676,five,Real-time OFF,SATISFIED,SATISFIED
